zip,latitude,longitude,county,region,num_facilities,zip_numbeds,zip_occup_rate,zippop,zip_afam,zip_asan,zip_hispan,zip_caucasn,zip_nativ,zip_othrace,zip_pctfem,zip_pctmale,zip_CMS_overall_rating,zip_nhoverall_rating,zip_qualityoffacility_rating,zip_abuse_current,zip_abuse_previous,zip_abuse_prior,zip_abuse_tot,zip_admin_current,zip_admin_previous,zip_admin_prior,zip_admin_tot,zip_all_current,zip_all_previous,zip_all_prior,zip_all_tot,zip_env_current,zip_env_previous,zip_env_prior,zip_env_tot,zip_ls_current,zip_ls_previous,zip_ls_prior,zip_ls_tot,zip_nursing_turnover,zip_aid_hprd,zip_N2009_Abuse,zip_N2009_Admin,zip_N2009_Care,zip_N2009_Environ,zip_N2009_Nutri,zip_N2009_Rights,zip_N2009_Staff,zip_N2009_Total,zip_N2010_Abuse,zip_N2010_Admin,zip_N2010_Care,zip_N2010_Environ,zip_N2010_Nutri,zip_N2010_Rights,zip_N2010_Staff,zip_N2010_Total,zip_N2011_Abuse,zip_N2011_Admin,zip_N2011_Care,zip_N2011_Environ,zip_N2011_Nutri,zip_N2011_Rights,zip_N2011_Staff,zip_N2011_Total,zip_N2012_Abuse,zip_N2012_Admin,zip_N2012_Care,zip_N2012_Environ,zip_N2012_Nutri,zip_N2012_Rights,zip_N2012_Staff,zip_N2012_Total,zip_N2013_Abuse,zip_N2013_Admin,zip_N2013_Care,zip_N2013_Environ,zip_N2013_Nutri,zip_N2013_Rights,zip_N2013_Staff,zip_N2013_Total
93309,35.34104013500047,-119.06289775399972,Kern,"Midcoast, Central & Inland",2,131.5,73.5,26883,9.0,2.5,10.5,74.5,1.0,13.0,67.0,33.0,3.0,2.5,2.0,1.5,1.5,2.0,5.0,1.0,1.5,1.0,3.5,21.5,28.5,24.5,74.5,0.0,1.5,1.5,3.0,9.0,9.0,5.0,23.0,59.0,2.4,5.5,6.0,3.0,2.0,0.0,0.0,0.0,16.5,8.0,2.5,8.5,0.5,0.0,1.0,0,20.5,2.0,1.0,1.5,1.0,0.5,0.0,0.0,6.0,9.5,7.0,11.0,1.0,0.0,2.0,0.0,30.5,2.0,6.0,5.5,0.0,1.5,2.0,0.0,17.0
93312,35.392780461000484,-119.1193958609997,Kern,"Midcoast, Central & Inland",1,120.0,92.0,28793,2.0,5.0,7.0,93.0,0.0,0.0,76.0,24.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,29.0,18.0,23.0,70.0,2.0,0.0,1.0,3.0,4.0,5.0,10.0,19.0,43.9,2.5,1.0,9.0,4.0,0.0,0.0,0.0,0.0,14.0,1.0,4.0,3.0,0.0,0.0,0.0,0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,7.0,0.0,0.0,1.0,0.0,18.0,2.0,8.0,19.0,0.0,0.0,0.0,0.0,29.0
93401,35.26402056700044,-120.6554291699997,San Luis Obispo,"Midcoast, Central & Inland",3,115.7,79.0,15900,1.3,2.3,3.0,92.0,0.0,4.3,63.0,37.0,5.0,4.7,4.0,0.0,0.3,0.0,0.3,0.7,0.3,0.0,1.0,5.0,9.3,7.0,21.3,0.3,0.0,0.0,0.3,1.7,3.3,4.7,9.7,53.4,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.3,0.0,0.0,1.7,0.7,0.7,1.0,0.0,0.0,0.0,0.0,2.3
93420,35.114530653000486,-120.57569831999967,San Luis Obispo,"Midcoast, Central & Inland",1,99.0,93.0,18053,0.0,1.0,12.0,87.0,0.0,12.0,78.0,22.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,8.0,8.0,22.0,1.0,0.0,0.0,1.0,1.0,5.0,4.0,10.0,21.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
93422,35.48100145100045,-120.67152741599972,San Luis Obispo,"Midcoast, Central & Inland",2,62.5,91.0,17686,1.0,0.0,2.0,97.0,2.0,0.0,79.0,21.0,5.0,4.5,4.5,1.0,0.5,0.0,1.5,0.5,0.0,0.5,1.0,8.5,6.0,10.0,24.5,1.0,0.0,0.0,1.0,2.0,2.0,4.0,8.0,41.1,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
93436,34.654303325000456,-120.45574575299969,Santa Barbara,Santa Barbara/Ventura,2,115.0,88.0,20714,6.5,1.5,15.5,81.5,0.5,10.0,67.5,32.5,3.5,2.0,2.0,0.5,0.5,0.5,1.5,0.0,0.0,1.0,1.0,16.5,17.5,20.5,54.5,0.5,0.5,0.5,1.5,5.5,4.5,6.5,16.5,41.5,2.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.5,4.5,0.0,7.0,1.0,0.0,1.5,0.0,14.0
93442,35.37802047700046,-120.84882970999968,San Luis Obispo,"Midcoast, Central & Inland",1,145.0,88.0,7037,2.0,0.0,4.0,98.0,0.0,0.0,72.0,28.0,5.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,7.0,4.0,17.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,53.8,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93454,34.95222297300046,-120.41814841999968,Santa Barbara,Santa Barbara/Ventura,3,78.3,84.0,12599,1.0,4.3,15.7,94.7,0.0,0.0,68.7,31.3,4.7,4.0,3.0,0.7,0.0,0.3,1.0,0.3,1.3,0.0,1.7,13.0,15.7,9.3,38.0,0.7,0.7,0.0,1.3,5.3,5.0,4.3,14.7,46.4,2.7,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,1.0,0.0,0.0,0.0,0.0,1.7
93458,34.95265312800046,-120.44576961999968,Santa Barbara,Santa Barbara/Ventura,1,55.0,93.0,9811,0.0,2.0,31.0,67.0,0.0,31.0,81.0,19.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,16.0,8.0,5.0,29.0,1.0,1.0,1.0,3.0,9.0,2.0,2.0,13.0,26.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
93463,34.601693999000474,-120.13454991099968,Santa Barbara,Santa Barbara/Ventura,1,50.0,85.0,4591,0.0,0.0,0.0,100.0,0.0,0.0,72.0,28.0,5.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,8.0,7.0,26.0,0.0,0.0,0.0,0.0,6.0,4.0,3.0,13.0,25.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93465,35.54824041200044,-120.69792766899968,San Luis Obispo,"Midcoast, Central & Inland",1,99.0,94.0,5606,0.0,0.0,0.0,100.0,0.0,0.0,80.0,20.0,5.0,5.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,11.0,5.0,25.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,11.0,85.4,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
93514,37.380663927000455,-118.42240918399972,Inyo,"Midcoast, Central & Inland",1,99.0,87.0,7013,0.0,1.0,3.0,93.0,3.0,3.0,62.0,38.0,4.0,3.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,4.0,13.0,9.0,27.0,49.0,0.0,0.0,1.0,1.0,6.0,2.0,5.0,13.0,62.2,2.4,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0
93534,34.68758172200046,-118.1496775339997,Los Angeles,Los Angeles,3,199.0,73.0,15139,17.3,2.7,13.0,66.0,0.3,13.7,66.3,33.7,2.3,1.3,1.0,0.3,1.0,0.7,2.0,0.7,1.0,0.0,1.7,21.0,22.3,20.3,63.7,1.3,0.7,0.0,2.0,3.0,3.3,3.3,9.7,41.3,2.6,0.0,1.0,5.0,2.3,0.0,0.0,0.0,8.3,0.0,0.7,1.0,0.0,0.0,1.0,0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3,0.0,0.0,0.7,0.0,3.0,0.0,1.7,1.7,0.0,0.0,0.0,0.0,3.3
93536,34.68816395300047,-118.23417919999969,Los Angeles,Los Angeles,1,48.0,95.0,32106,2.0,4.0,13.0,77.0,0.0,17.0,91.0,9.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,17.0,28.0,15.0,60.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,11.0,31.8,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93545,36.566162231000476,-118.08229953299968,Inyo,"Midcoast, Central & Inland",1,33.0,96.0,1008,0.0,0.0,0.0,91.0,9.0,0.0,43.0,57.0,4.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,9.0,20.0,17.0,46.0,0.0,1.0,1.0,2.0,4.0,10.0,8.0,22.0,,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
93555,35.62246179600049,-117.68225922199969,Kern,"Midcoast, Central & Inland",2,62.5,74.0,16501,1.0,0.0,1.0,98.0,0.0,1.0,68.0,32.0,3.0,3.0,3.0,0.0,0.5,2.0,2.5,1.5,1.5,0.5,3.5,12.0,20.0,13.0,45.0,0.5,0.5,0.5,1.5,2.5,5.0,3.5,11.0,69.6,2.8,0.0,2.5,1.5,0.0,0.0,0.0,0.0,4.0,5.0,2.5,6.5,0.5,0.0,0.0,0,14.5,1.0,1.5,2.5,1.5,0.0,0.0,0.0,6.5,0.5,5.5,9.0,0.0,0.0,0.0,0.0,15.0,0.5,2.5,3.5,0.0,0.0,0.5,0.0,7.0
93602,37.0713342950005,-119.44304662999969,Fresno,"Midcoast, Central & Inland",1,83.0,85.0,2133,5.0,1.0,16.0,77.0,1.0,16.0,51.0,49.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,21.0,19.0,30.0,70.0,3.0,1.0,6.0,10.0,10.0,9.0,9.0,28.0,37.1,2.5,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,4.0,0.0,0.0,3.0,0.0,15.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0
93610,37.101610293000476,-120.2724386599997,Madera,"Midcoast, Central & Inland",2,46.5,91.5,5562,0.0,0.0,13.0,85.0,0.0,15.0,68.0,32.0,3.5,3.5,3.5,0.5,0.5,1.0,2.0,0.0,0.0,0.0,0.0,12.5,14.5,15.5,42.5,0.5,0.5,1.0,2.0,5.0,7.5,6.5,19.0,17.6,2.7,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.5,0.5,0.0,1.5,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5
93611,36.82311282100045,-119.68246946799968,Fresno,"Midcoast, Central & Inland",1,159.0,89.0,25871,4.0,6.0,14.0,73.0,0.0,17.0,62.0,38.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14.0,14.0,11.0,39.0,0.0,1.0,0.0,1.0,6.0,4.0,6.0,16.0,30.8,2.1,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,7.0
93612,36.81294116300046,-119.7110987099997,Fresno,"Midcoast, Central & Inland",1,57.0,92.0,16525,4.0,4.0,12.0,80.0,0.0,12.0,67.0,33.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,16.0,1.0,2.0,2.0,5.0,4.0,2.0,1.0,7.0,66.7,2.4,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
93618,36.54063097800048,-119.39171908099968,Tulare,"Midcoast, Central & Inland",1,94.0,90.0,8190,1.0,3.0,54.0,42.0,0.0,54.0,71.0,29.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,8.0,26.0,1.0,1.0,0.0,2.0,1.0,4.0,4.0,9.0,44.2,2.9,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0
93620,36.997321472000465,-120.62650881399969,Merced,Golden Empire & North San Joaquin,1,29.0,88.0,3200,11.0,0.0,36.0,53.0,0.0,36.0,57.0,43.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,9.0,19.0,0.0,0.0,1.0,1.0,4.0,4.0,3.0,11.0,72.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93625,36.62798296900047,-119.67622569599968,Fresno,"Midcoast, Central & Inland",2,47.5,96.0,3074,12.0,2.0,38.0,48.0,0.0,38.0,48.0,52.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,19.5,11.0,42.0,3.0,5.0,2.0,10.0,5.5,8.5,6.5,20.5,90.0,2.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,1.5,0.0,0.0,0.5,0,2.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,0.0,1.0,0.0,3.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,2.5
93631,36.51362242400046,-119.54894744999967,Fresno,"Midcoast, Central & Inland",1,86.0,97.0,8043,0.0,1.0,36.0,62.0,0.0,37.0,67.0,33.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,13.0,16.0,13.0,42.0,2.0,0.0,2.0,4.0,9.0,13.0,5.0,27.0,23.9,2.2,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,2.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93635,37.06084110700044,-120.84506693599968,Merced,Golden Empire & North San Joaquin,2,47.0,84.0,13316,1.0,2.5,22.5,66.5,0.0,30.0,66.0,34.0,4.0,4.0,4.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,7.0,7.0,8.5,22.5,1.0,1.0,1.0,3.0,3.0,5.0,4.0,12.0,73.5,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
93637,36.94553335100045,-120.0866462249997,Madera,"Midcoast, Central & Inland",1,64.0,92.0,13294,7.0,2.0,30.0,58.0,0.0,33.0,77.0,23.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,16.0,9.0,34.0,2.0,1.0,1.0,4.0,3.0,9.0,5.0,17.0,31.5,2.7,0.0,1.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,3.0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,4.0,0.0,11.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,7.0
93638,36.98499034600047,-120.05618773699968,Madera,"Midcoast, Central & Inland",1,176.0,94.0,10510,6.0,1.0,27.0,52.0,1.0,40.0,63.0,37.0,5.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,15.0,17.0,47.0,3.0,1.0,1.0,5.0,9.0,9.0,8.0,26.0,30.7,2.4,0.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
93644,37.34067249600048,-119.64173938699969,Madera,"Midcoast, Central & Inland",1,66.0,92.0,4723,0.0,0.0,4.0,94.0,2.0,4.0,68.0,32.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,4.0,13.0,20.0,17.0,50.0,0.0,3.0,1.0,4.0,6.0,11.0,8.0,25.0,58.1,2.4,0.0,1.0,3.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0
93654,36.60229095200049,-119.44202989899969,Fresno,"Midcoast, Central & Inland",3,78.3,94.0,10911,0.0,6.3,28.3,71.7,0.0,22.0,68.3,31.7,4.7,4.7,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.7,8.3,33.0,0.0,1.7,0.0,1.7,8.3,7.3,7.7,23.3,30.8,3.6,0.3,0.3,2.0,0.0,0.0,1.3,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.7,0.0,0.0,1.7,0.3,0.0,0.3,0.0,2.3
93657,36.72578035300046,-119.5429383069997,Fresno,"Midcoast, Central & Inland",1,99.0,93.0,15425,0.0,3.0,52.0,45.0,0.0,52.0,68.0,32.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,7.0,15.0,25.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,12.0,31.3,2.2,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93662,36.57099387600044,-119.6170771359997,Fresno,"Midcoast, Central & Inland",2,46.5,93.0,10658,1.5,1.0,37.5,58.5,1.5,37.5,59.5,40.5,3.5,3.5,3.5,0.5,0.0,0.0,0.5,0.0,0.0,1.5,1.5,10.5,13.5,20.0,44.0,1.5,1.5,2.0,5.0,5.5,8.0,6.5,20.0,24.6,2.7,0.0,0.0,2.5,0.0,0.0,0.5,0.0,3.0,0.0,0.5,1.5,0.0,0.0,0.5,0,2.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.5,0.5,0.0,0.0,1.0,0.0,3.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0
93702,36.739093450000496,-119.7543097889997,Fresno,"Midcoast, Central & Inland",1,99.0,81.0,14956,8.0,3.0,29.0,60.0,0.0,29.0,59.0,41.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,9.0,10.0,24.0,0.0,0.0,0.0,0.0,4.0,4.0,7.0,15.0,78.6,2.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
93703,36.76818326200049,-119.76287813999971,Fresno,"Midcoast, Central & Inland",1,106.0,,12033,,,,,,,,,4.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,3.0,5.0,0.0,0.0,2.0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
93706,36.70329060400047,-119.81781639099972,Fresno,"Midcoast, Central & Inland",2,69.5,94.0,15797,15.0,2.5,39.0,61.0,0.0,21.5,56.0,44.0,3.5,3.5,3.5,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,8.0,10.5,16.0,34.5,1.5,1.0,2.0,4.5,5.5,6.0,7.0,18.5,73.5,2.5,0.0,0.0,7.0,0.0,0.0,1.5,0.0,8.5,0.0,0.5,1.0,0.0,0.0,1.0,0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.5,2.0,0.0,1.0,0.0,6.0,0.5,0.5,1.5,0.0,0.0,1.0,0.0,3.5
93710,36.82199180900045,-119.76609778999972,Fresno,"Midcoast, Central & Inland",2,89.0,75.5,14745,1.5,2.0,19.0,77.0,0.0,19.5,78.5,21.5,5.0,5.0,4.5,0.0,0.5,0.0,0.5,0.5,1.0,1.0,2.5,6.0,14.0,13.0,33.0,0.5,0.5,0.5,1.5,4.5,8.5,6.0,19.0,42.2,2.6,0.0,0.0,1.5,0.0,0.0,1.5,0.0,3.0,0.0,1.5,5.0,0.0,0.0,1.0,0,7.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.5,0.0,0.0,0.5,0.0,3.5,0.5,0.0,0.5,0.0,0.0,0.5,0.0,1.5
93720,36.85807273500046,-119.75801607999972,Fresno,"Midcoast, Central & Inland",1,180.0,95.0,25388,2.0,5.0,23.0,70.0,0.0,23.0,69.0,31.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,9.0,28.0,0.0,1.0,1.0,2.0,6.0,2.0,4.0,12.0,29.9,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0
93721,36.736303956000484,-119.78558948399967,Fresno,"Midcoast, Central & Inland",2,193.5,85.0,1392,11.5,3.5,18.5,73.5,0.5,11.0,64.5,35.5,4.5,4.5,4.0,0.0,0.5,0.5,1.0,0.0,1.0,0.5,1.5,11.5,15.0,13.0,39.5,0.5,1.0,0.5,2.0,7.5,7.0,5.5,20.0,45.8,2.2,0.5,1.0,6.0,0.0,0.0,1.5,0.0,9.0,0.0,0.0,2.0,0.0,0.5,1.5,0,4.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,2.0,0.0,0.5,5.0,0.0,0.0,0.5,0.0,6.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,2.5
93725,36.679853644000445,-119.7418961089997,Fresno,"Midcoast, Central & Inland",2,83.0,93.0,9063,8.0,2.5,35.5,73.5,0.0,16.0,49.5,50.5,4.0,3.5,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,8.5,11.0,32.5,3.0,2.0,1.5,6.5,4.5,5.5,4.5,14.5,55.2,2.4,0.0,0.0,1.5,0.0,0.0,1.0,0.0,2.5,0.0,0.0,3.5,0.0,0.0,1.5,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.5,0.0,2.0,0.0,4.5,0.5,0.5,1.0,0.0,0.0,0.5,0.0,2.5
